	SP1	GMEB1	ETV3	YY1	ETS1	ZBTB33	NRF1	USF2	STAT1::STAT2	ATF1	IRF1	ZFX	HSF1	ELF1	RUNX2	BACH1::MAFK	ZNF143	SREBF1	MAFF	FOS::JUN	RUNX1	FOXP1	GABPA	GATA3	KLF5	SREBF2	NFKB1	SRF	NR3C1	MTF1	EWSR1::FLI1	BCL6	RXRA	STAT6	ZEB1	JUN	NFATC2	GFI1	RFX1	SP4	POU2F2	USF1	ZNF354C	REST	CTCF	THAP1	ZBTB7B	ARID5A	TBP	FOXK1	AHR::ARNT	BSX	CEBPZ	CREB3	DBX2	DMRT3	EBF1	EPAS1	FOXO4	FUBP1	GSX1	HLTF	HMBOX1	HMGA1	HMX2	HOXA2	HOXA3	HOXD10	HOXD9	IKZF1	IRF3	IRF6	LHX9	MAFK	MEOX2	MITF	MYC	NFIX	NFYB	NKX2-5	NR1I2	OSR2	OVOL1	PLAG1	POU2F1	PPARA	RHOXF1	SOX10	SOX13	SOX15	SPIB	TBX19	TBX2
15:53902529-53902559	1.616680678e-08	0.002812710869	2.959560008e-08	5.556558565e-15	7.498649696e-08	3.881995745e-05	3.320971605e-10	3.481038896e-12	4.797459678e-15	1.840508563e-06	5.809837458e-22	1.077222308e-08	1.341079572e-18	1.790502072e-14	3.915237889e-10	1.436838637e-07	2.092919185e-19	4.232282573e-08	3.635753659e-14	0.0002812777469	3.271413628e-08	3.009298967e-15	2.473436387e-09	1.576598603e-16	1.031912285e-10	7.450021876e-08	1.270689249e-23	2.394214994e-19	5.642409647e-23	1.013470748e-11	4.421468087e-23	8.064257295e-12	1.039001885e-21	4.635829601e-14	9.456790703e-12	8.577131195e-16	7.752981804e-05	1.236363698e-06	2.559965055e-11	3.50191204e-17	9.623128806e-19	1.036453206e-12	0.005130199072	2.281626891e-17	1.453577922e-10	7.18018587e-05	7.679223347e-13	4.058979578e-08	3.797000159e-11	2.129474538e-14	0.005953487868	6.43949804e-12	1.207178149e-07	5.379997816e-10	4.548375079e-10	7.220976312e-09	5.601510145e-12	0.0002351698775	1.091447058e-09	3.167779369e-07	3.856571247e-07	0.001686437502	9.451487887e-09	2.703702917e-06	4.617263203e-12	6.118739926e-07	0.005122193933	9.505952194e-11	3.577379283e-09	0.0004804691952	1.053196373e-11	4.559790673e-08	2.74331901e-05	5.787473356e-16	2.373696492e-06	0.0008467216643	2.472018156e-11	0.0001777657513	2.424373763e-15	0.0001638904323	8.747101714e-08	4.176750894e-09	0.0004601014714	4.055546028e-09	1.168013073e-11	1.247306608e-08	0.0002159192035	0.0002070621248	2.326536738e-08	0.0003062710681	5.28466733e-05	1.87192502e-15	4.191663443e-06
15:53902579-53902598	6.462919302e-08	1.034389226e-08	3.652295414e-11	1.75102377e-15	2.090396958e-12	1.631175534e-11	4.866548735e-16	2.912420505e-20	1.824705414e-14	4.15124981e-12	0	8.556816404e-12	2.146484146e-17	4.220177022e-21	4.616540105e-07	2.394169503e-15	1.86162639e-20	4.260183953e-05	4.112097759e-14	1.600571679e-05	1.254121259e-07	5.562601162e-14	2.111167648e-12	4.976807003e-21	6.789750555e-08	9.968387678e-06	1.138246069e-21	1.412719278e-23	4.541183832e-26	4.393010666e-14	1.968884761e-25	3.483014693e-12	1.46492551e-17	2.548185292e-17	1.530436641e-16	3.50401338e-18	0.0004687671234	6.373889305e-05	7.40628097e-15	1.090700009e-14	1.409361161e-18	5.846824825e-18	0.002669063336	0	2.590401218e-21	0.0002073085012	1.691398196e-05	1.754026675e-09	5.696168299e-12	2.725266632e-12	4.079256022e-05	1.890155152e-10	7.888989164e-08	3.640545904e-16	6.481119268e-10	1.809507798e-12	1.316722703e-14	2.549789312e-05	5.095476947e-11	1.582212777e-08	1.737886939e-05	3.085155185e-05	2.059998863e-07	4.939414899e-05	2.59619051e-11	1.631112823e-08	0.004070916752	9.180941272e-09	1.749634079e-09	0.2717030202	2.868044842e-11	2.737246977e-07	2.801889718e-09	1.368546162e-16	2.170011805e-07	2.327967377e-07	6.978892681e-16	9.451644293e-05	2.739803268e-12	7.808336282e-05	3.297678908e-11	1.569169467e-11	5.606309035e-05	1.354077719e-07	3.320467976e-09	7.917530714e-08	2.119224708e-08	0.0001856744959	2.390872545e-10	0.0001867329465	1.508160273e-05	0	1.898430556e-07
15:53902631-53902647	1.015348621e-18	0	8.521358937e-10	1.496891294e-12	5.502006306e-10	2.146875784e-13	2.463035328e-18	3.119979997e-16	1.216378871e-20	5.14308766e-11	0	3.879256116e-16	1.331056528e-22	1.042149044e-18	0.00038447394	5.344628137e-20	2.747164599e-25	2.121058256e-06	0	1.245756403e-05	0.001198871202	4.248712943e-16	5.841575134e-15	5.57247611e-17	3.500002585e-20	9.848823827e-06	5.65497897e-42	2.54902392e-28	0	4.704259012e-18	0	1.515156207e-13	6.837279472e-28	9.673971532e-15	2.815745141e-13	2.35651046e-21	2.981488145e-06	9.619860565e-06	4.685442801e-11	0	3.859143534e-22	3.130365188e-15	0.03248600235	0	0	5.350591562e-06	7.501971326e-09	1.705674893e-07	2.536439251e-10	0	1.036737744e-05	5.02770596e-08	1.623396413e-09	1.255976633e-13	2.407766445e-07	4.009593329e-12	2.536282026e-15	6.004221998e-07	2.961977203e-09	1.66305182e-05	3.130117679e-05	0.003132800854	7.217083064e-08	3.216891625e-05	0	1.318809506e-06	0.1061661172	0	6.321463896e-07	1.693960683e-05	0	0	2.722437795e-07	8.702451494e-19	4.318042953e-06	1.799913431e-06	3.991423981e-17	1.771057523e-07	2.302851174e-24	0.0007834153563	0	4.196603898e-14	0.0003273080074	2.418729956e-11	1.208907673e-10	1.303861817e-11	1.138100148e-13	0.002263295688	1.083986547e-06	0.002744202795	4.73587645e-06	0	4.576048382e-09
15:53902706-53902722	3.458482859e-21	0	2.32620037e-08	2.113410317e-19	2.838658548e-10	2.719940617e-07	2.226126994e-14	1.902410059e-14	2.614316442e-10	1.555525771e-11	0	6.071136482e-11	2.741318267e-15	3.015425781e-10	1.202362633e-06	8.311482005e-18	1.148715268e-31	2.263930104e-09	0	0.000220327616	3.736488826e-05	2.800321405e-16	1.068402995e-13	8.672838198e-22	7.503144373e-23	2.687254527e-09	3.253994105e-42	2.515097931e-26	0	1.476124895e-17	0	3.467152659e-11	1.198338521e-23	3.814989608e-16	2.159064511e-16	2.66069214e-28	5.9905212e-07	6.616243293e-05	8.862612487e-15	0	6.304998905e-23	1.070955589e-12	0.0008106642687	0	0	1.460140764e-05	2.043574581e-09	3.595265494e-07	2.734235119e-13	0	0.0002152045838	1.790208487e-10	1.534415052e-08	2.217788116e-13	3.997121008e-09	6.635814339e-13	3.849708409e-08	8.904619142e-06	3.44421376e-12	4.441816749e-08	1.347602196e-07	8.643656754e-05	2.016781397e-08	3.708974064e-06	0	3.897867083e-10	0.006162691767	0	1.371626486e-09	0.0002154616635	0	0	2.693125542e-09	1.930075085e-20	2.360121687e-08	0.000299540192	2.109218261e-14	3.089088689e-07	3.900188259e-22	0.0001392176965	0	5.92628519e-13	8.026539202e-05	3.084823952e-09	2.219188017e-13	3.051530865e-10	2.756475057e-08	0.0008596235238	1.422301623e-10	0.0004171513606	1.027958461e-05	0	2.211300573e-10
15:53902742-53902770	2.244269231e-13	5.130286593e-06	1.05871849e-05	1.525948816e-09	3.474426873e-09	1.599575922e-11	1.052245464e-12	1.405918735e-14	6.002795606e-13	1.413687503e-06	2.763570078e-14	3.788597263e-11	1.110793506e-14	1.602037121e-09	3.586668577e-09	3.420851516e-14	2.692736154e-09	1.054114194e-06	1.553366161e-11	4.459430614e-05	3.899984202e-07	3.843601302e-15	6.08617134e-09	1.469219224e-12	7.078713251e-11	5.288711393e-06	9.603638958e-25	4.918239706e-22	6.501633447e-24	4.696691507e-13	2.674876992e-19	8.338499959e-08	9.601986132e-26	8.52315941e-15	1.043470925e-12	1.174326108e-13	0.0004709739237	0.0002300651867	8.695087958e-09	7.154396084e-21	2.541965174e-15	2.379837757e-16	0.0006702495102	3.217284202e-20	2.703189833e-14	0.001530490565	1.594481545e-12	1.830341105e-06	8.183258245e-07	7.781187984e-12	0.0003096090289	1.378817189e-12	9.315848467e-08	1.668339678e-10	1.22398531e-07	2.260449784e-11	2.461856401e-12	2.194523905e-05	3.160160534e-07	2.420120658e-07	3.780275339e-05	0.08610612714	3.506051931e-08	2.298286378e-05	3.460233929e-10	1.163785517e-05	0.004162198082	9.335069291e-09	4.435595975e-08	0.2597567649	7.027230293e-10	4.403501062e-07	7.272586292e-07	2.39703166e-17	4.863805623e-06	3.601186668e-05	1.774169686e-12	0.0004641337127	5.313500384e-14	6.416732496e-05	9.921168402e-08	3.671527497e-05	0.001899360867	2.601454789e-09	5.614928272e-10	7.305474597e-09	5.63487134e-08	0.002652603283	7.986709289e-08	0.0008014648739	1.974281052e-05	5.760512838e-13	1.301003637e-08
15:53902772-53902790	6.919022425e-18	1.002787135e-08	1.201310508e-07	5.613990371e-14	1.757034297e-09	1.718312894e-16	3.800951544e-19	9.3226481e-21	8.681778131e-08	5.901294904e-13	0	5.67687903e-13	2.353982352e-16	8.525685533e-15	2.590703778e-14	1.587626935e-18	4.761144603e-31	3.327129243e-10	2.6696719e-17	0.0008578288058	2.67400054e-07	7.115766443e-10	2.681691711e-10	8.416620734e-12	3.391663892e-15	3.942543451e-09	1.400050116e-29	1.393235579e-27	6.101364215e-36	1.200965382e-17	8.542616348e-25	2.981901169e-11	4.490123414e-22	2.008306646e-15	2.352683161e-12	5.069179233e-17	0.0001212318494	0.0001376021519	3.694715851e-16	1.759954348e-33	4.359138601e-15	8.391178051e-17	2.56090092e-05	0	0	2.403338747e-05	2.369880527e-19	1.903409521e-06	6.541081282e-11	8.451275276e-13	3.21173349e-06	3.120745987e-10	5.693868386e-09	3.033993129e-16	5.228251031e-08	3.455485714e-10	8.262992546e-17	1.65093907e-08	1.925171918e-08	3.342322911e-06	8.300749803e-05	0.00384871993	1.989703809e-07	0.0004614117295	1.910389803e-09	3.410771494e-07	0.00312416785	4.325484952e-09	7.633385954e-08	3.117458476e-06	3.338466052e-07	1.605331514e-12	6.232433979e-08	4.176076767e-07	7.47146827e-07	2.820484072e-08	2.719977033e-21	2.409280153e-08	2.406938932e-19	0.0002517567764	0	3.213759897e-12	0.0001437317214	2.366553754e-12	3.56917388e-09	5.622956599e-09	0.001275824602	0.001607602527	2.207137483e-09	0.00137460722	0.0004763348039	0	5.076645872e-07
15:53902791-53902817	3.851699876e-21	3.024973234e-05	4.326056688e-09	4.751958025e-15	1.218137582e-13	9.165737828e-14	3.659110739e-21	2.57010115e-15	4.087360239e-13	1.189355024e-08	7.934805436e-15	4.740462394e-08	1.685200741e-17	2.223039412e-19	1.701300729e-10	3.2002534e-13	7.543222578e-25	3.977434289e-08	1.216573219e-14	0.001381059238	1.589119193e-07	2.086225264e-10	2.418832133e-15	1.655294441e-06	5.385001247e-17	2.851164079e-08	8.877878224e-26	8.252568069e-20	2.036584959e-26	2.841906703e-14	1.455819444e-22	2.567962158e-10	3.022711175e-21	2.511729294e-11	1.65702775e-07	1.021135006e-15	6.138977372e-06	0.0003915676442	1.641925827e-13	1.286930959e-21	8.902005009e-16	1.782639265e-12	9.555702557e-05	9.670527544e-23	1.590225762e-18	9.543873959e-06	1.088942126e-16	1.132414414e-05	1.582793539e-08	1.472934971e-08	5.162483945e-05	4.373897403e-05	4.360093199e-07	1.361756602e-10	0.0003227678691	1.806466254e-06	3.346266298e-15	9.881135877e-07	3.543229061e-06	4.151948334e-07	0.008669657158	0.6357286926	6.308233372e-07	0.0001712072394	4.981826385e-06	0.001983471492	0.02441909733	7.184871165e-05	4.73037536e-05	5.294381149e-06	5.538664572e-11	7.429284154e-05	0.005801401022	1.177442276e-11	0.001527408089	3.795160579e-05	5.405525113e-15	1.128383514e-08	4.650162197e-12	0.03165176023	3.333471125e-07	9.646377409e-09	0.001392863456	8.652937001e-10	1.596103723e-08	9.345282879e-08	0.00118473207	0.0001376050445	2.56696504e-06	0.001307841859	6.580655962e-06	3.013977274e-20	1.890279399e-06
15:53902902-53902932	8.277583899e-11	3.084397148e-06	2.459628408e-07	2.108014801e-14	3.363061251e-08	7.185439502e-13	5.519785722e-09	6.88802461e-10	1.98755533e-12	5.092404766e-07	4.72865474e-11	5.588095562e-13	2.388304754e-16	8.614924761e-14	7.661403527e-11	8.731099488e-10	2.906426845e-23	0.0002869409658	2.381857985e-10	0.0008999631532	8.669630116e-07	1.093446655e-09	1.314471051e-10	4.392460614e-11	4.720823713e-10	2.718937523e-05	1.835928502e-23	4.547106937e-21	9.459973007e-20	2.156700055e-08	8.42715872e-19	2.381061656e-11	5.467015496e-22	2.352427976e-15	3.921330334e-07	2.735535929e-11	8.847604861e-05	1.001074834e-05	6.526306856e-12	9.890693781e-21	1.914538064e-13	1.038505121e-10	0.003616687966	3.857964194e-15	2.222819371e-11	0.0001167546457	2.471847729e-13	2.452898084e-08	1.40482441e-09	6.728156491e-10	3.736981767e-05	2.554670122e-08	1.437633906e-05	9.793517828e-14	2.078921062e-05	6.615823927e-09	5.875581875e-13	0.001496631105	2.734022797e-08	1.221731316e-06	0.0006284962196	0.002197382324	3.880814003e-05	3.925490138e-05	1.885357949e-09	0.0001116337857	0.002521748737	6.600458975e-08	4.541783078e-07	0.0001389987567	3.074537625e-08	5.870720606e-08	2.852395568e-06	5.347565411e-13	0.0001678996959	7.317767206e-05	3.597647843e-07	8.678515312e-06	6.055645144e-15	0.00123471494	5.419213235e-05	2.029715234e-06	0.002165188809	7.922960933e-10	4.997397087e-10	4.167962306e-07	2.852674717e-07	0.00264618813	5.880116564e-07	0.004086534136	0.0007295249917	2.058336883e-16	9.960874649e-08
15:68928001-68928021	6.621325366e-23	3.783822491e-05	3.112162681e-09	1.591091272e-13	1.427367859e-10	1.100091174e-14	1.240870064e-19	3.722123656e-15	4.383472065e-13	1.761718927e-07	0	1.234687433e-11	2.96771536e-20	3.130065068e-17	4.698383874e-11	8.293740864e-14	1.063949227e-23	1.777646401e-08	2.849214907e-19	9.612444124e-06	3.285971838e-07	1.446880885e-12	5.150657571e-11	5.032050858e-12	1.566775627e-22	8.030217839e-09	1.474344442e-24	1.88711276e-26	2.198217617e-26	5.184556879e-14	1.149199216e-29	3.373739921e-13	1.048385964e-23	2.02215457e-20	6.290678851e-13	6.659530449e-12	1.851046629e-05	3.124427997e-05	2.765981493e-21	1.373616856e-24	3.314901026e-18	7.959866455e-13	0.0001142297949	0	6.272008457e-20	2.49447619e-05	2.455685579e-13	9.519963812e-08	1.706096855e-07	1.090974729e-11	1.627561885e-05	0.000111734481	2.797034523e-06	2.006491937e-11	7.56491356e-09	1.067042787e-09	6.929423018e-18	4.079195338e-06	1.495696384e-10	3.873089051e-07	7.129828726e-05	0.3737364199	9.486963267e-08	0.0001487113558	2.829619335e-09	1.246413327e-06	0.1150322633	7.62318899e-10	4.330631743e-07	9.243345547e-07	3.264584447e-08	1.006797223e-07	1.458523931e-06	1.685837557e-20	1.01874682e-06	6.756495505e-07	4.610553112e-17	2.197636183e-09	1.666033688e-17	0.002404075423	6.507964007e-13	1.557417154e-07	0.0003090627871	2.972018142e-10	3.609682555e-11	6.192350594e-10	5.221188615e-08	0.002477633164	1.068213438e-07	0.01471365722	6.463964936e-07	6.247043343e-21	2.08114363e-08
15:68928074-68928104	1.138343926e-15	2.80941163e-05	5.73789857e-06	5.324065969e-11	3.321580866e-09	4.319455023e-13	8.364217054e-11	2.252920803e-15	2.082256258e-12	4.232780251e-11	1.104469795e-14	1.195191204e-09	6.526394671e-15	2.598233342e-12	1.694768548e-09	2.218895836e-13	2.366565098e-19	3.220054555e-09	5.014171757e-13	0.0001464223326	1.012600422e-06	2.925632463e-11	6.100156013e-11	1.621253398e-16	5.884329511e-14	1.349387842e-07	2.560194514e-25	3.415979435e-20	6.351635285e-18	3.025378133e-12	1.005152049e-23	9.514193244e-10	1.361510481e-14	2.434384035e-16	1.576994366e-08	7.443661741e-16	0.0001303509939	3.553036534e-05	2.988190104e-12	3.18608434e-21	7.200184981e-12	3.326510929e-15	0.0009516038971	1.606283519e-18	4.793494967e-16	0.01641245832	2.167318478e-13	0.0001197139843	5.103877456e-06	6.284146177e-09	0.0002754408421	3.272203154e-09	2.447288059e-06	4.048513364e-15	1.490608405e-07	4.539606855e-07	9.9578708e-13	0.0004581093964	1.291892166e-07	4.265902795e-07	3.046525999e-05	0.0125920247	7.137991761e-07	6.817934683e-05	3.238206184e-10	2.360774202e-07	0.01097818681	1.15587387e-06	5.003397708e-06	0.0009702638618	3.242427438e-07	4.549767285e-06	2.01887235e-07	7.888522028e-14	3.597230853e-06	2.225288019e-05	2.047455103e-11	0.06822597453	2.857157087e-16	0.0002200741648	1.691619533e-08	1.210771761e-08	0.001841201506	1.823583263e-09	1.26305847e-08	4.073279275e-06	0.0256963249	0.0004307537594	3.521535734e-07	0.001172236909	1.384331518e-06	7.844690832e-16	1.289233451e-07
15:68928235-68928248	1.629896195e-11	0	9.398172503e-11	2.339625141e-08	2.516451274e-12	0	4.5377744e-20	1.118498242e-19	0	1.106391432e-11	0	0	9.337001461e-26	1.761075074e-19	3.380602069e-14	0	0	1.240221851e-08	0	2.232111743e-05	3.86397504e-12	0	4.207362736e-11	2.411777895e-17	7.780409169e-10	2.116489951e-08	1.15489787e-33	0	0	0	0	0	0	0	7.473934193e-18	2.983212804e-29	0.001019133118	2.116800773e-08	0	0	1.881616755e-24	5.877705091e-15	0.007746858794	0	0	0.000222797817	4.057956241e-15	0	0	0	8.129897824e-06	5.93337864e-13	1.84023552e-11	0	0	1.406764942e-10	0	4.549040587e-08	3.598506223e-10	2.740829496e-08	1.26759469e-06	0.001054100665	4.662279969e-08	2.535476177e-06	0	4.965832711e-06	0.0001420571305	0	2.074033667e-10	1.53133064e-05	0	0	5.564461201e-06	0	2.549264016e-06	5.967820885e-07	1.245524143e-18	2.696383319e-05	0	5.541948691e-05	0	0	6.217733708e-05	0	2.384588167e-07	2.579986021e-13	7.96883921e-09	1.025298619e-05	0	2.09073026e-05	2.597547235e-06	0	1.991801557e-11
15:68928294-68928324	1.39739346e-12	0.0005892896812	2.46808834e-07	6.158017853e-17	2.822689709e-09	3.753423931e-05	9.715786943e-09	2.544763753e-09	1.640558587e-09	3.477815206e-08	2.997195964e-10	1.698661358e-07	8.879520061e-18	8.871974009e-16	1.426118544e-06	5.082492207e-10	6.637458632e-18	1.379622006e-05	1.664176674e-13	0.0002423107409	1.538336259e-05	2.019952541e-14	3.154868224e-10	1.05478774e-21	1.81748485e-14	2.117337377e-05	4.346926306e-19	1.452135474e-23	3.482098756e-17	4.707640252e-11	1.584704253e-25	2.310968619e-11	4.10660069e-21	8.674741529e-14	8.604189215e-12	5.82461496e-12	4.050646986e-05	0.0003726232983	8.386463343e-11	1.080888771e-18	1.327453212e-19	1.976321905e-09	0.03701282278	7.338138544e-17	2.203756544e-16	0.01439503549	2.878145038e-10	3.38081424e-08	1.938506567e-09	8.596453575e-12	0.006468072565	1.403721407e-11	4.313967467e-06	2.145764935e-12	5.252914544e-08	5.075436719e-11	1.639527088e-07	0.01136266834	3.45795305e-11	6.207827916e-06	6.769238341e-06	0.006027536061	1.609558547e-08	4.750634327e-06	3.572960939e-11	9.187320726e-07	0.02795340158	4.818497394e-09	4.605034192e-08	0.007151245421	1.50026171e-07	2.765193234e-07	9.377565199e-07	5.623177743e-19	2.538326672e-05	0.002858312978	1.038353298e-06	0.0002944015588	3.587474773e-12	0.0002366957965	6.198421609e-07	2.079694491e-06	0.004386576815	2.446060474e-06	3.239333243e-12	1.809117139e-07	1.112065521e-07	0.001589443001	1.714123772e-07	0.001645660657	3.126005636e-05	4.170153316e-17	1.081684758e-08
15:68928365-68928388	0.02447198253	0.0002963115452	9.644418538e-10	7.136008137e-13	6.884261054e-11	4.500663413e-05	6.434477275e-09	4.243909767e-13	2.034019308e-14	3.32076055e-10	3.816577361e-17	5.987231247e-05	9.744079338e-17	5.37633036e-17	2.401925517e-06	7.541293471e-11	3.388862024e-16	1.604998155e-07	3.64150505e-18	9.396798981e-05	1.734052916e-08	6.68719812e-17	2.557014683e-09	3.07730462e-21	0.1331032077	4.460595428e-08	9.653013373e-17	1.132580414e-23	9.253159224e-19	2.498005975e-12	6.566555274e-17	1.435634758e-12	1.109730583e-14	6.936830793e-21	7.162674875e-13	8.240019339e-20	1.51181543e-05	1.832551193e-06	1.933793594e-16	2.574781764e-13	1.056020894e-23	4.241209642e-15	0.007580234761	6.708506418e-22	1.608585261e-11	0.006689571019	2.154955862e-07	1.86117816e-10	3.950538407e-11	2.313970523e-15	0.003153861637	2.324450426e-13	2.524550976e-08	1.184289682e-11	4.509988044e-10	2.378475347e-13	2.226033949e-15	0.0441174	8.283647753e-14	4.288361152e-08	2.580810146e-07	5.223058877e-05	1.429015792e-10	7.326683005e-08	4.744356747e-12	2.075538881e-06	0.003542191248	1.757358662e-12	1.097060512e-10	0.004384307206	1.0404356e-08	1.293433822e-09	1.682838981e-10	2.159307261e-18	2.909281277e-07	0.0004571005208	3.903034103e-11	0.0002265616194	2.230604379e-19	4.849170369e-06	1.104759908e-07	1.17954786e-09	0.0004119650538	2.057196027e-06	1.634492188e-14	0.000245741314	3.920343191e-12	2.738431227e-05	1.949305811e-11	6.272062296e-05	1.306843663e-05	5.76093088e-18	3.601451576e-06
15:68928403-68928433	3.663663415e-07	0.1792533845	9.637370645e-11	8.588903909e-12	2.376939704e-12	3.068221468e-05	1.32892879e-05	3.218206224e-14	6.637117085e-18	3.024881244e-06	6.158403103e-21	1.971759964e-08	1.083935034e-15	1.954670967e-16	7.291376043e-06	1.098171222e-11	2.062235451e-19	2.776091756e-05	1.028840898e-17	6.854093903e-05	8.152241645e-08	1.25468781e-16	1.649530913e-12	1.358879495e-25	2.091761133e-06	3.646573068e-05	7.96085329e-21	2.474318673e-25	8.434918785e-18	4.393249291e-10	1.28867664e-20	1.246259026e-13	1.833674688e-21	1.673318443e-21	2.335212674e-15	2.627636967e-21	1.404560233e-06	1.626984433e-06	9.918236622e-12	2.204341772e-11	1.180305834e-22	1.871757991e-15	0.01214682083	1.827906998e-18	5.853199872e-09	0.005420731914	2.075544129e-08	8.922627372e-10	3.622748653e-12	2.62135903e-13	0.01478723345	4.065399885e-15	6.408478529e-07	4.026639071e-10	1.340314119e-10	4.599512994e-10	1.657579924e-10	0.003312129448	7.709478227e-13	1.134425261e-07	1.514499618e-06	4.21785213e-05	8.218779404e-09	7.267600481e-09	1.899338323e-11	6.204137938e-10	0.008618799177	1.516956696e-10	9.344599531e-10	0.0006912278144	2.958743052e-10	1.022496045e-06	1.664790981e-10	9.248139131e-19	4.468213654e-08	0.000956547317	1.242816392e-10	0.003473755551	3.276987929e-13	1.476347655e-05	1.339143252e-06	1.428726502e-07	0.0003700858563	1.336422189e-05	8.380856502e-15	4.480484525e-07	1.588384953e-12	0.0001888140746	1.404645429e-11	8.4653424e-05	7.896032882e-07	1.031200973e-14	1.56309e-06
15:68928435-68928452	1.482415276e-13	6.593267363e-10	1.824093467e-09	1.763827252e-11	2.228567825e-10	3.536913877e-13	8.575922011e-21	1.573691939e-19	2.783996253e-14	2.887026247e-10	0	8.162716341e-08	3.51398339e-21	3.182931563e-17	1.345424991e-14	7.234298717e-15	1.326102286e-23	7.482029318e-09	0	6.429341609e-05	2.589841744e-10	3.67044005e-13	5.756033061e-11	2.471316457e-12	2.609827213e-15	4.645061083e-08	1.829917628e-28	2.734726566e-28	2.241616965e-29	6.58146854e-13	0	2.276705481e-13	5.179363529e-23	3.038570848e-19	3.717323997e-17	4.405175755e-22	4.846834748e-06	7.686360213e-06	8.317121956e-13	3.805934671e-28	3.138550118e-17	5.29786545e-17	6.042132446e-05	0	0	2.247436326e-05	1.521073712e-16	1.294276011e-09	6.772441137e-10	8.929260688e-13	1.587831384e-05	4.43225069e-12	2.698994108e-08	2.67221925e-12	5.176049811e-08	8.237957206e-13	1.167166787e-15	2.495639017e-06	2.668362223e-11	1.144739017e-06	1.885069858e-06	0.0009484428574	1.961582416e-07	2.249986553e-05	1.994382332e-15	2.157097753e-07	0.0009078604577	8.491324525e-10	2.483397351e-08	4.282025069e-07	5.931654765e-10	2.7643272e-10	9.071015404e-09	1.6632247e-14	5.900058542e-07	2.506113747e-07	5.119974703e-17	4.868195697e-05	1.366091697e-17	8.619737604e-05	0	2.501394969e-12	5.542464359e-05	2.157188273e-11	1.728411778e-12	3.746640567e-09	9.161499172e-08	0.001041230644	2.586383015e-06	0.008529620804	0.0008236998643	0	1.04885948e-10
